Entity,Code,Year,Coal per capita (kWh)
Chile,CHL,1992,1568.3753662109375
Chile,CHL,1993,1556.8177490234375
Chile,CHL,1994,1807.507080078125
Chile,CHL,1995,1919.5625
Chile,CHL,1996,2622.321533203125
Chile,CHL,1997,3367.84228515625
Chile,CHL,1998,3128.228271484375
Chile,CHL,1999,3188.761962890625
Chile,CHL,2000,2435.3310546875
Chile,CHL,2001,1889.2991943359375
Chile,CHL,2002,1883.8560791015625
Chile,CHL,2003,1782.4010009765625
Chile,CHL,2004,2043.301025390625
Chile,CHL,2005,1981.7509765625
Chile,CHL,2006,2448.161376953125
Chile,CHL,2007,2874.8330078125
Chile,CHL,2008,3041.461669921875
Chile,CHL,2009,2751.218017578125
Chile,CHL,2010,3061.044189453125
Chile,CHL,2011,3886.972900390625
Chile,CHL,2012,4488.35205078125
Chile,CHL,2013,4996.03515625
Chile,CHL,2014,4986.65234375
Chile,CHL,2015,4733.3271484375
Chile,CHL,2016,4737.22802734375
Chile,CHL,2017,4855.85009765625
Chile,CHL,2018,4621.75830078125
Chile,CHL,2019,4594.99853515625
Chile,CHL,2020,3826.374755859375
Chile,CHL,2021,3826.74365234375
China,CHN,1965,1837.433837890625
China,CHN,1966,1917.40771484375
China,CHN,1967,1659.2906494140625
China,CHN,1968,1601.790771484375
China,CHN,1969,1881.68310546875
China,CHN,1970,2331.617431640625
China,CHN,1971,2621.32763671875
China,CHN,1972,2706.10888671875
China,CHN,1973,2679.912353515625
China,CHN,1974,2596.210205078125
China,CHN,1975,2869.891357421875
China,CHN,1976,2888.73095703125
China,CHN,1977,3127.22216796875
China,CHN,1978,3383.231689453125
China,CHN,1979,3450.55712890625
China,CHN,1980,3538.703125
China,CHN,1981,3471.5166015625
China,CHN,1982,3623.562744140625
China,CHN,1983,3826.635009765625
China,CHN,1984,4099.77392578125
China,CHN,1985,4403.41357421875
China,CHN,1986,4521.7900390625
China,CHN,1987,4813.4248046875
China,CHN,1988,5072.60302734375
China,CHN,1989,5220.23876953125
China,CHN,1990,5212.50927734375
China,CHN,1991,5393.11083984375
China,CHN,1992,5578.3818359375
China,CHN,1993,5883.0458984375
China,CHN,1994,6212.63671875
China,CHN,1995,6234.76708984375
China,CHN,1996,6467.845703125
China,CHN,1997,6285.21142578125
China,CHN,1998,6188.54248046875
China,CHN,1999,6319.88916015625
China,CHN,2000,6362.71435546875
China,CHN,2001,6647.33740234375
China,CHN,2002,7241.70361328125
China,CHN,2003,8578.29296875
China,CHN,2004,9942.8857421875
China,CHN,2005,11576.029296875
China,CHN,2006,12640.669921875
China,CHN,2007,13687.9619140625
China,CHN,2008,13827.083984375
China,CHN,2009,14403.0712890625
China,CHN,2010,14858.9677734375
China,CHN,2011,16084.765625
China,CHN,2012,16195.9150390625
China,CHN,2013,16450.666015625
China,CHN,2014,16371.5068359375
China,CHN,2015,15976.998046875
China,CHN,2016,15751.8173828125
China,CHN,2017,15747.7421875
China,CHN,2018,15770.544921875
China,CHN,2019,15828.0791015625
China,CHN,2020,15897.9208984375
China,CHN,2021,16573.73828125
Colombia,COL,1965,1250.8687744140625
Colombia,COL,1966,1214.8934326171875
Colombia,COL,1967,1295.6416015625
Colombia,COL,1968,1147.9615478515625
Colombia,COL,1969,1193.4068603515625
Colombia,COL,1970,1214.4326171875
Colombia,COL,1971,921.9371948242188
Colombia,COL,1972,936.09326171875
Colombia,COL,1973,932.281494140625
Colombia,COL,1974,1102.767822265625
Colombia,COL,1975,1096.364990234375
Colombia,COL,1976,1048.6671142578125
Colombia,COL,1977,1051.26611328125
Colombia,COL,1978,1039.0594482421875
Colombia,COL,1979,1025.0445556640625
Colombia,COL,1980,1051.545654296875
Colombia,COL,1981,1048.129638671875
Colombia,COL,1982,1067.8402099609375
Colombia,COL,1983,1151.853271484375
Colombia,COL,1984,1173.9649658203125
Colombia,COL,1985,1185.7532958984375
Colombia,COL,1986,1147.0587158203125
Colombia,COL,1987,1413.48583984375
Colombia,COL,1988,1105.3377685546875
Colombia,COL,1989,1255.5924072265625
Colombia,COL,1990,561.3461303710938
Colombia,COL,1991,692.2396850585938
Colombia,COL,1992,1135.5047607421875
Colombia,COL,1993,1167.8724365234375
Colombia,COL,1994,1311.797607421875
Colombia,COL,1995,1152.5330810546875
Colombia,COL,1996,877.6748046875
Colombia,COL,1997,1021.6519775390625
Colombia,COL,1998,955.3929443359375
Colombia,COL,1999,750.5756225585938
Colombia,COL,2000,793.283935546875
Colombia,COL,2001,769.0394897460938
Colombia,COL,2002,622.9035034179688
Colombia,COL,2003,680.3807983398438
Colombia,COL,2004,587.0031127929688
Colombia,COL,2005,364.9043273925781
Colombia,COL,2006,1026.136962890625
Colombia,COL,2007,892.4133911132812
Colombia,COL,2008,1166.9219970703125
Colombia,COL,2009,1061.4697265625
Colombia,COL,2010,1236.26708984375
Colombia,COL,2011,991.3206787109375
Colombia,COL,2012,1184.14501953125
Colombia,COL,2013,1262.2728271484375
Colombia,COL,2014,1323.6097412109375
Colombia,COL,2015,1215.891357421875
Colombia,COL,2016,1319.0860595703125
Colombia,COL,2017,990.1510620117188
Colombia,COL,2018,915.4576416015625
Colombia,COL,2019,1123.114013671875
Colombia,COL,2020,933.1204223632812
Colombia,COL,2021,719.12744140625
Croatia,HRV,1990,1968.7388916015625
Croatia,HRV,1991,1110.737548828125
Croatia,HRV,1992,981.9260864257812
Croatia,HRV,1993,840.7922973632812
Croatia,HRV,1994,530.7632446289062
Croatia,HRV,1995,440.23712158203125
Croatia,HRV,1996,363.7648010253906
Croatia,HRV,1997,624.197021484375
Croatia,HRV,1998,602.162841796875
Croatia,HRV,1999,538.319091796875
Croatia,HRV,2000,1133.8243408203125
Croatia,HRV,2001,1267.894287109375
Croatia,HRV,2002,1545.5050048828125
Croatia,HRV,2003,1721.585693359375
Croatia,HRV,2004,1830.2457275390625
Croatia,HRV,2005,1816.130615234375
Croatia,HRV,2006,1688.78369140625
Croatia,HRV,2007,1836.9681396484375
Croatia,HRV,2008,1894.68212890625
Croatia,HRV,2009,1357.48046875
Croatia,HRV,2010,1834.4532470703125
Croatia,HRV,2011,1894.845947265625
Croatia,HRV,2012,1706.107421875
Croatia,HRV,2013,1836.05322265625
Croatia,HRV,2014,1767.369873046875
Croatia,HRV,2015,1664.2275390625
Croatia,HRV,2016,1798.9146728515625
Croatia,HRV,2017,1090.8465576171875
Croatia,HRV,2018,1022.097412109375
Croatia,HRV,2019,1186.34619140625
Croatia,HRV,2020,1023.2343139648438
Croatia,HRV,2021,1218.3662109375
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,1537.0174560546875
Cyprus,CYP,1986,930.615478515625
Cyprus,CYP,1987,1945.3428955078125
Cyprus,CYP,1988,1152.7734375
Cyprus,CYP,1989,1006.5335693359375
Cyprus,CYP,1990,925.4046020507812
Cyprus,CYP,1991,668.2875366210938
Cyprus,CYP,1992,1205.693115234375
Cyprus,CYP,1993,994.320556640625
Cyprus,CYP,1994,1333.7410888671875
Cyprus,CYP,1995,1454.784912109375
Cyprus,CYP,1996,1331.5380859375
Cyprus,CYP,1997,991.7974243164062
Cyprus,CYP,1998,179.1770782470703
Cyprus,CYP,1999,301.4095458984375
Cyprus,CYP,2000,443.85174560546875
Cyprus,CYP,2001,641.8897094726562
Cyprus,CYP,2002,523.7838134765625
Cyprus,CYP,2003,515.0358276367188
Cyprus,CYP,2004,506.4478759765625
Cyprus,CYP,2005,497.9482421875
Cyprus,CYP,2006,335.67999267578125
Cyprus,CYP,2007,299.6297607421875
Cyprus,CYP,2008,241.0307159423828
Cyprus,CYP,2009,125.8446273803711
Cyprus,CYP,2010,153.1759033203125
Cyprus,CYP,2011,71.2646484375
Cyprus,CYP,2012,2.447282075881958
Cyprus,CYP,2013,2.4284117221832275
Cyprus,CYP,2014,22.37077522277832
Cyprus,CYP,2015,33.3207893371582
Cyprus,CYP,2016,4.415241241455078
Cyprus,CYP,2017,29.405447006225586
Cyprus,CYP,2018,133.10870361328125
Cyprus,CYP,2019,162.1498565673828
Cyprus,CYP,2020,134.2744903564453
Cyprus,CYP,2021,394.8363342285156
Czechia,CZE,1965,41873.984375
Czechia,CZE,1966,41709.5234375
Czechia,CZE,1967,40352.1015625
Czechia,CZE,1968,41809.19140625
Czechia,CZE,1969,43466.66796875
Czechia,CZE,1970,43948.62890625
Czechia,CZE,1971,45650.91796875
Czechia,CZE,1972,44800.4921875
Czechia,CZE,1973,43594.70703125
Czechia,CZE,1974,43168.23046875
Czechia,CZE,1975,43815.359375
Czechia,CZE,1976,44385.4296875
Czechia,CZE,1977,45050.48828125
Czechia,CZE,1978,44952.01171875
Czechia,CZE,1979,44743.08203125
Czechia,CZE,1980,43210.1171875
Czechia,CZE,1981,42966.5546875
Czechia,CZE,1982,43300.87109375
Czechia,CZE,1983,43103.81640625
Czechia,CZE,1984,43973.12109375
Czechia,CZE,1985,43057.75390625
Czechia,CZE,1986,42879
Czechia,CZE,1987,42379.37109375
Czechia,CZE,1988,42861.66015625
Czechia,CZE,1989,41191.58203125
Czechia,CZE,1990,33454.07421875
Czechia,CZE,1991,30630.1484375
Czechia,CZE,1992,28583.20703125
Czechia,CZE,1993,27791.134765625
Czechia,CZE,1994,26297.42578125
Czechia,CZE,1995,26329.29296875
Czechia,CZE,1996,26290.890625
Czechia,CZE,1997,24731.2734375
Czechia,CZE,1998,22958.115234375
Czechia,CZE,1999,20952.4296875
Czechia,CZE,2000,23977.837890625
Czechia,CZE,2001,23574.134765625
Czechia,CZE,2002,23178.361328125
Czechia,CZE,2003,23588.115234375
Czechia,CZE,2004,23623.189453125
Czechia,CZE,2005,22781.55078125
Czechia,CZE,2006,23495.91796875
Czechia,CZE,2007,23317.78125
Czechia,CZE,2008,21970.623046875
Czechia,CZE,2009,20172.86328125
Czechia,CZE,2010,20726.130859375
Czechia,CZE,2011,20346.228515625
Czechia,CZE,2012,19482.400390625
Czechia,CZE,2013,18561.75
Czechia,CZE,2014,17980.734375
Czechia,CZE,2015,17909.08203125
Czechia,CZE,2016,18006.36328125
Czechia,CZE,2017,17120.8203125
Czechia,CZE,2018,16963.478515625
Czechia,CZE,2019,15654.1494140625
Czechia,CZE,2020,13574.2783203125
Czechia,CZE,2021,14079.693359375
Denmark,DNK,1965,9034.609375
Denmark,DNK,1966,10162.62109375
Denmark,DNK,1967,8637.26171875
Denmark,DNK,1968,7684.39013671875
Denmark,DNK,1969,6971.41650390625
Denmark,DNK,1970,5539.96044921875
Denmark,DNK,1971,3369.394775390625
Denmark,DNK,1972,3422.43115234375
Denmark,DNK,1973,5217.595703125
Denmark,DNK,1974,4905.146484375
Denmark,DNK,1975,4712.43310546875
Denmark,DNK,1976,6523.3125
Denmark,DNK,1977,7480.82177734375
Denmark,DNK,1978,8221.37890625
Denmark,DNK,1979,9787.1103515625
Denmark,DNK,1980,13953.65234375
Denmark,DNK,1981,11149.4052734375
Denmark,DNK,1982,13454.513671875
Denmark,DNK,1983,12858.4970703125
Denmark,DNK,1984,13562.3525390625
Denmark,DNK,1985,16536.123046875
Denmark,DNK,1986,16725.623046875
Denmark,DNK,1987,16409.28125
Denmark,DNK,1988,15337.923828125
Denmark,DNK,1989,12585.810546875
Denmark,DNK,1990,13777.876953125
Denmark,DNK,1991,18637.443359375
Denmark,DNK,1992,15473.7470703125
Denmark,DNK,1993,16171.8935546875
Denmark,DNK,1994,17322.03125
Denmark,DNK,1995,14420.845703125
Denmark,DNK,1996,19738.560546875
Denmark,DNK,1997,14610.1279296875
Denmark,DNK,1998,12363.5595703125
Denmark,DNK,1999,10344.8515625
Denmark,DNK,2000,8646.5205078125
Denmark,DNK,2001,9110.7177734375
Denmark,DNK,2002,9096.5478515625
Denmark,DNK,2003,12378.564453125
Denmark,DNK,2004,9460.703125
Denmark,DNK,2005,7954.40673828125
Denmark,DNK,2006,12020.2451171875
Denmark,DNK,2007,9891.9736328125
Denmark,DNK,2008,8668.1279296875
Denmark,DNK,2009,8483.5400390625
Denmark,DNK,2010,8024.2802734375
Denmark,DNK,2011,6745.5908203125
Denmark,DNK,2012,5126.29638671875
Denmark,DNK,2013,6675.02587890625
Denmark,DNK,2014,5392.47119140625
Denmark,DNK,2015,3533.456787109375
Denmark,DNK,2016,4264.236328125
Denmark,DNK,2017,3178.434326171875
Denmark,DNK,2018,3225.919189453125
Denmark,DNK,2019,1832.466064453125
Denmark,DNK,2020,1591.9757080078125
Denmark,DNK,2021,2208.960205078125
Ecuador,ECU,1965,0
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,0
Ecuador,ECU,1971,0
Ecuador,ECU,1972,0
Ecuador,ECU,1973,0
Ecuador,ECU,1974,0
Ecuador,ECU,1975,0
Ecuador,ECU,1976,0
Ecuador,ECU,1977,0
Ecuador,ECU,1978,0
Ecuador,ECU,1979,0
Ecuador,ECU,1980,0
Ecuador,ECU,1981,0
Ecuador,ECU,1982,0
Ecuador,ECU,1983,0
Ecuador,ECU,1984,0
Ecuador,ECU,1985,0
Ecuador,ECU,1986,0
Ecuador,ECU,1987,0
Ecuador,ECU,1988,0
Ecuador,ECU,1989,0
Ecuador,ECU,1990,0.31223398447036743
Ecuador,ECU,1991,0.6153696775436401
Ecuador,ECU,1992,0.4328884184360504
Ecuador,ECU,1993,0.07425004243850708
Ecuador,ECU,1994,0.3544095754623413
Ecuador,ECU,1995,0.3467613160610199
Ecuador,ECU,1996,0.42248764634132385
Ecuador,ECU,1997,0.5252729654312134
Ecuador,ECU,1998,0.7560160160064697
Ecuador,ECU,1999,0.9666991829872131
Ecuador,ECU,2000,1.2704797983169556
Ecuador,ECU,2001,1.6131539344787598
Ecuador,ECU,2002,1.7118772268295288
Ecuador,ECU,2003,65.93280029296875
Ecuador,ECU,2004,1.5424846410751343
Ecuador,ECU,2005,1.77204430103302
Ecuador,ECU,2006,4.479255676269531
Ecuador,ECU,2007,1.7583879232406616
Ecuador,ECU,2008,19.919673919677734
Ecuador,ECU,2009,4.684638500213623
Ecuador,ECU,2010,7.727570056915283
Ecuador,ECU,2011,7.136158466339111
Ecuador,ECU,2012,8.439532279968262
Ecuador,ECU,2013,9.320157051086426
Ecuador,ECU,2014,8.684199333190918
Ecuador,ECU,2015,9.252016067504883
Ecuador,ECU,2016,5.335735321044922
Ecuador,ECU,2017,5.64046573638916
Ecuador,ECU,2018,18.969850540161133
Ecuador,ECU,2019,5.728644371032715
Ecuador,ECU,2020,15.911827087402344
Ecuador,ECU,2021,30.737558364868164
Egypt,EGY,1965,154.0067138671875
Egypt,EGY,1966,102.01232147216797
Egypt,EGY,1967,153.1002655029297
Egypt,EGY,1968,155.2701416015625
Egypt,EGY,1969,163.5640411376953
Egypt,EGY,1970,147.2541961669922
Egypt,EGY,1971,118.10942077636719
Egypt,EGY,1972,102.2275390625
Egypt,EGY,1973,87.1266098022461
Egypt,EGY,1974,148.85743713378906
Egypt,EGY,1975,174.02369689941406
Egypt,EGY,1976,166.44320678710938
Egypt,EGY,1977,185.56051635742188
Egypt,EGY,1978,173.69036865234375
Egypt,EGY,1979,188.13873291015625
Egypt,EGY,1980,147.82315063476562
Egypt,EGY,1981,185.84011840820312
Egypt,EGY,1982,187.24000549316406
Egypt,EGY,1983,173.08255004882812
Egypt,EGY,1984,170.97576904296875
Egypt,EGY,1985,175.79908752441406
Egypt,EGY,1986,172.06541442871094
Egypt,EGY,1987,177.1587677001953
Egypt,EGY,1988,188.5548095703125
Egypt,EGY,1989,188.08151245117188
Egypt,EGY,1990,157.2725830078125
Egypt,EGY,1991,158.23626708984375
Egypt,EGY,1992,158.66110229492188
Egypt,EGY,1993,187.24444580078125
Egypt,EGY,1994,197.5120849609375
Egypt,EGY,1995,129.5316925048828
Egypt,EGY,1996,174.48208618164062
Egypt,EGY,1997,144.7379913330078
Egypt,EGY,1998,139.5782470703125
Egypt,EGY,1999,124.40485382080078
Egypt,EGY,2000,146.89828491210938
Egypt,EGY,2001,126.79019927978516
Egypt,EGY,2002,133.48419189453125
Egypt,EGY,2003,135.85853576660156
Egypt,EGY,2004,136.33860778808594
Egypt,EGY,2005,131.00608825683594
Egypt,EGY,2006,128.77713012695312
Egypt,EGY,2007,115.03085327148438
Egypt,EGY,2008,101.69054412841797
Egypt,EGY,2009,88.71389770507812
Egypt,EGY,2010,65.20487213134766
Egypt,EGY,2011,60.64604187011719
Egypt,EGY,2012,52.553802490234375
Egypt,EGY,2013,50.75688552856445
Egypt,EGY,2014,50.0313720703125
Egypt,EGY,2015,100.81098937988281
Egypt,EGY,2016,150.0304718017578
Egypt,EGY,2017,144.66404724121094
Egypt,EGY,2018,257.9552307128906
Egypt,EGY,2019,228.52235412597656
Egypt,EGY,2020,85.34151458740234
Egypt,EGY,2021,135.37472534179688
Estonia,EST,1985,44351.078125
Estonia,EST,1986,44492.1875
Estonia,EST,1987,44437.0859375
Estonia,EST,1988,42036.97265625
Estonia,EST,1989,43357.9375
Estonia,EST,1990,46006.8515625
Estonia,EST,1991,42653.90625
Estonia,EST,1992,35158.01171875
Estonia,EST,1993,28696.419921875
Estonia,EST,1994,29979.681640625
Estonia,EST,1995,28267.416015625
Estonia,EST,1996,29933.71484375
Estonia,EST,1997,29755.71484375
Estonia,EST,1998,25272.748046875
Estonia,EST,1999,22917.591796875
Estonia,EST,2000,24492.90625
Estonia,EST,2001,24481.16015625
Estonia,EST,2002,24088.42578125
Estonia,EST,2003,28096.765625
Estonia,EST,2004,28208.822265625
Estonia,EST,2005,28097.6640625
Estonia,EST,2006,26966.4375
Estonia,EST,2007,33689.30078125
Estonia,EST,2008,30208.97265625
Estonia,EST,2009,26169.763671875
Estonia,EST,2010,35151.42578125
Estonia,EST,2011,35695.7265625
Estonia,EST,2012,32909.37109375
Estonia,EST,2013,36712.13671875
Estonia,EST,2014,35980.59765625
Estonia,EST,2015,31902.732421875
Estonia,EST,2016,33470.72265625
Estonia,EST,2017,38124.8671875
Estonia,EST,2018,37145.8046875
Estonia,EST,2019,27010.81640625
Estonia,EST,2020,22059.466796875
Estonia,EST,2021,25749.115234375
Europe,,1965,14969.802734375
Europe,,1966,14656.7978515625
Europe,,1967,14353.0966796875
Europe,,1968,14338.1103515625
Europe,,1969,14436.5419921875
Europe,,1970,14146.1318359375
Europe,,1971,13796.0126953125
Europe,,1972,13580.6396484375
Europe,,1973,13683.05859375
Europe,,1974,13550.630859375
Europe,,1975,13449.5546875
Europe,,1976,13727.5615234375
Europe,,1977,13739.4033203125
Europe,,1978,13781.599609375
Europe,,1979,14106.359375
Europe,,1980,14015.3662109375
Europe,,1981,13774.9482421875
Europe,,1982,13836.6044921875
Europe,,1983,13898.947265625
Europe,,1984,13759.5087890625
Europe,,1985,13313.259765625
Europe,,1986,13245.3359375
Europe,,1987,13310.6474609375
Europe,,1988,13011.87890625
Europe,,1989,12705.921875
Europe,,1990,11950.8662109375
Europe,,1991,11123.044921875
Europe,,1992,10422.3056640625
Europe,,1993,9643.1923828125
Europe,,1994,8904.4150390625
Europe,,1995,8734.2041015625
Europe,,1996,8468.130859375
Europe,,1997,8103.57421875
Europe,,1998,7799.12744140625
Europe,,1999,7479.439453125
Europe,,2000,7681.6337890625
Europe,,2001,7639.90283203125
Europe,,2002,7623.92626953125
Europe,,2003,7849.45751953125
Europe,,2004,7639.4580078125
Europe,,2005,7393.1376953125
Europe,,2006,7646.89794921875
Europe,,2007,7619.0732421875
Europe,,2008,7332.7607421875
Europe,,2009,6514.08349609375
Europe,,2010,6719.861328125
Europe,,2011,6966.11572265625
Europe,,2012,7114.8876953125
Europe,,2013,6856.66259765625
Europe,,2014,6366.15478515625
Europe,,2015,6208.158203125
Europe,,2016,5907.01025390625
Europe,,2017,5556.94580078125
Europe,,2018,5530.359375
Europe,,2019,4781.95703125
Europe,,2020,4120.0625
Europe,,2021,4343.85400390625
European Union (27),,1965,12249.080078125
European Union (27),,1966,11674.32421875
European Union (27),,1967,11367.740234375
European Union (27),,1968,11498.43359375
European Union (27),,1969,11694.158203125
European Union (27),,1970,11520.666015625
European Union (27),,1971,11118.8330078125
European Union (27),,1972,10880.7265625
European Union (27),,1973,10824.9453125
European Union (27),,1974,10896.8369140625
European Union (27),,1975,10485.36328125
European Union (27),,1976,10980.1015625
European Union (27),,1977,10880.8388671875
European Union (27),,1978,11096.2216796875
European Union (27),,1979,11443.1142578125
European Union (27),,1980,11819.884765625
European Union (27),,1981,11482.759765625
European Union (27),,1982,11625.0302734375
European Union (27),,1983,11691.9912109375
European Union (27),,1984,12096.71875
European Union (27),,1985,12399.21875
European Union (27),,1986,12051.22265625
European Union (27),,1987,12128.8955078125
European Union (27),,1988,11935.7392578125
European Union (27),,1989,11930.7275390625
European Union (27),,1990,10837.1044921875
European Union (27),,1991,10185.0771484375
European Union (27),,1992,9443.76171875
European Union (27),,1993,9004.4111328125
European Union (27),,1994,8777.8115234375
European Union (27),,1995,8649.201171875
European Union (27),,1996,8658.7421875
European Union (27),,1997,8394.8798828125
European Union (27),,1998,8010.1806640625
European Union (27),,1999,7624.97705078125
European Union (27),,2000,7716.68896484375
European Union (27),,2001,7676.927734375
European Union (27),,2002,7693.0302734375
European Union (27),,2003,7925.24462890625
European Union (27),,2004,7756.36767578125
European Union (27),,2005,7476.06494140625
European Union (27),,2006,7656.361328125
European Union (27),,2007,7710.21826171875
European Union (27),,2008,7127.7197265625
European Union (27),,2009,6306.85888671875
European Union (27),,2010,6604.74072265625
European Union (27),,2011,6781.73974609375
European Union (27),,2012,6740.365234375
European Union (27),,2013,6605.27734375
European Union (27),,2014,6281.80078125
European Union (27),,2015,6259.96044921875
European Union (27),,2016,6002.63525390625
European Union (27),,2017,5788.2421875
European Union (27),,2018,5651.47216796875
European Union (27),,2019,4555.029296875
European Union (27),,2020,3723.92138671875
European Union (27),,2021,4202.09423828125
Finland,FIN,1965,4434.57568359375
Finland,FIN,1966,4104.79443359375
Finland,FIN,1967,3942.740234375
Finland,FIN,1968,4742.82080078125
Finland,FIN,1969,5680.90966796875
Finland,FIN,1970,5760.06005859375
Finland,FIN,1971,5093.4443359375
Finland,FIN,1972,5623.90869140625
Finland,FIN,1973,6209.44384765625
Finland,FIN,1974,6296.37158203125
Finland,FIN,1975,5680.53662109375
Finland,FIN,1976,7629.21484375
Finland,FIN,1977,7672.50439453125
Finland,FIN,1978,10317.6806640625
Finland,FIN,1979,9916.091796875
Finland,FIN,1980,11212.46484375
Finland,FIN,1981,6859.76953125
Finland,FIN,1982,7568.89697265625
Finland,FIN,1983,8175.53125
Finland,FIN,1984,9365.984375
Finland,FIN,1985,11814.953125
Finland,FIN,1986,10760.97265625
Finland,FIN,1987,12014.2587890625
Finland,FIN,1988,11993.3154296875
Finland,FIN,1989,11694.7978515625
Finland,FIN,1990,12266.7734375
Finland,FIN,1991,12195.662109375
Finland,FIN,1992,11043.490234375
Finland,FIN,1993,12557.49609375
Finland,FIN,1994,15215.8173828125
Finland,FIN,1995,13401.9990234375
Finland,FIN,1996,15913.4111328125
Finland,FIN,1997,15029.49609375
Finland,FIN,1998,12303.6376953125
Finland,FIN,1999,11894.6083984375
Finland,FIN,2000,11242.8203125
Finland,FIN,2001,13554.37109375
Finland,FIN,2002,14691.2900390625
Finland,FIN,2003,18287.841796875
Finland,FIN,2004,16382.4072265625
Finland,FIN,2005,10490.509765625
Finland,FIN,2006,16324.7841796875
Finland,FIN,2007,15356.177734375
Finland,FIN,2008,11663.5341796875
Finland,FIN,2009,11697.2314453125
Finland,FIN,2010,14708.94140625
Finland,FIN,2011,11895.560546875
Finland,FIN,2012,9696.0126953125
Finland,FIN,2013,10671.365234375
Finland,FIN,2014,9525.876953125
Finland,FIN,2015,8101.4345703125
Finland,FIN,2016,9262.2333984375
Finland,FIN,2017,8463.5107421875
Finland,FIN,2018,8851.1787109375
Finland,FIN,2019,7419.697265625
Finland,FIN,2020,5689.14404296875
Finland,FIN,2021,5927.09912109375
France,FRA,1965,9870.123046875
France,FRA,1966,9055.2734375
France,FRA,1967,8862.69921875
France,FRA,1968,8459.0576171875
France,FRA,1969,8406.91796875
France,FRA,1970,7942.080078125
France,FRA,1971,7220.80859375
France,FRA,1972,6371.76171875
France,FRA,1973,6253.2646484375
France,FRA,1974,6283.93359375
France,FRA,1975,5474.470703125
France,FRA,1976,6402.4033203125
France,FRA,1977,6138.58544921875
France,FRA,1978,6378.970703125
France,FRA,1979,6900.05029296875
France,FRA,1980,6726.83203125
France,FRA,1981,6102.8427734375
France,FRA,1982,6209.34130859375
France,FRA,1983,5590.01904296875
France,FRA,1984,5317.22021484375
France,FRA,1985,5133.58935546875
France,FRA,1986,4221.07568359375
France,FRA,1987,3821.984375
France,FRA,1988,3713.222900390625
France,FRA,1989,4022.765869140625
France,FRA,1990,3897.405029296875
France,FRA,1991,4129.810546875
France,FRA,1992,3626.538818359375
France,FRA,1993,2951.572021484375
France,FRA,1994,2891.993896484375
France,FRA,1995,2949.657958984375
France,FRA,1996,3131.428466796875
France,FRA,1997,2732.6796875
France,FRA,1998,3237.616943359375
France,FRA,1999,2886.481201171875
France,FRA,2000,2791.85009765625
France,FRA,2001,2428.052978515625
France,FRA,2002,2484.97265625
France,FRA,2003,2621.99462890625
France,FRA,2004,2477.651611328125
France,FRA,2005,2555.36962890625
France,FRA,2006,2346.287109375
France,FRA,2007,2414.915283203125
France,FRA,2008,2257.044921875
France,FRA,2009,1999.0810546875
France,FRA,2010,2129.005615234375
France,FRA,2011,1796.944580078125
France,FRA,2012,2024.7296142578125
France,FRA,2013,2104.974609375
France,FRA,2014,1564.7645263671875
France,FRA,2015,1549.5606689453125
France,FRA,2016,1508.17041015625
France,FRA,2017,1641.8203125
France,FRA,2018,1465.7447509765625
France,FRA,2019,1142.8402099609375
France,FRA,2020,823.9639282226562
France,FRA,2021,988.121826171875
Germany,DEU,1965,24515.140625
Germany,DEU,1966,22719.984375
Germany,DEU,1967,21734.283203125
Germany,DEU,1968,21907.52734375
Germany,DEU,1969,22437.3046875
Germany,DEU,1970,22067.11328125
Germany,DEU,1971,21060.814453125
Germany,DEU,1972,20530.083984375
Germany,DEU,1973,20588.865234375
Germany,DEU,1974,20683.3515625
Germany,DEU,1975,18750.224609375
Germany,DEU,1976,19812.19140625
Germany,DEU,1977,19050.11328125
Germany,DEU,1978,19325.611328125
Germany,DEU,1979,20484.638671875
Germany,DEU,1980,20997.646484375
Germany,DEU,1981,21397.494140625
Germany,DEU,1982,20936.263671875
Germany,DEU,1983,21743.12109375
Germany,DEU,1984,22466.435546875
Germany,DEU,1985,22344.7421875
Germany,DEU,1986,21082.869140625
Germany,DEU,1987,20939.763671875
Germany,DEU,1988,20616.095703125
Germany,DEU,1989,20850.3828125
Germany,DEU,1990,19349.951171875
Germany,DEU,1991,16902.51953125
Germany,DEU,1992,15188.2177734375
Germany,DEU,1993,14245.86328125
Germany,DEU,1994,13749.986328125
Germany,DEU,1995,12989.361328125
Germany,DEU,1996,12904.015625
Germany,DEU,1997,12491.740234375
Germany,DEU,1998,12192.625
Germany,DEU,1999,11740.7841796875
Germany,DEU,2000,12187.77734375
Germany,DEU,2001,12214.71484375
Germany,DEU,2002,12229.68359375
