Entity,Code,Year,Gas per capita (kWh)
Germany,DEU,2016,10327.3935546875
Germany,DEU,2017,10614.5849609375
Germany,DEU,2018,10327.978515625
Germany,DEU,2019,10690.3955078125
Germany,DEU,2020,10397.2783203125
Germany,DEU,2021,10790.203125
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,86.09928131103516
Greece,GRC,1983,81.53550720214844
Greece,GRC,1984,89.1949462890625
Greece,GRC,1985,83.38990783691406
Greece,GRC,1986,113.70305633544922
Greece,GRC,1987,129.2594451904297
Greece,GRC,1988,154.36056518554688
Greece,GRC,1989,154.83883666992188
Greece,GRC,1990,157.09970092773438
Greece,GRC,1991,153.85198974609375
Greece,GRC,1992,140.73590087890625
Greece,GRC,1993,102.66940307617188
Greece,GRC,1994,51.97304916381836
Greece,GRC,1995,47.484981536865234
Greece,GRC,1996,52.92121887207031
Greece,GRC,1997,182.349609375
Greece,GRC,1998,742.4863891601562
Greece,GRC,1999,1324.2509765625
Greece,GRC,2000,1768.78662109375
Greece,GRC,2001,1737.3802490234375
Greece,GRC,2002,1860.540771484375
Greece,GRC,2003,2096.4833984375
Greece,GRC,2004,2301.267822265625
Greece,GRC,2005,2319.19482421875
Greece,GRC,2006,2744.06494140625
Greece,GRC,2007,3495.1904296875
Greece,GRC,2008,3670.80224609375
Greece,GRC,2009,3105.26611328125
Greece,GRC,2010,3425.49951171875
Greece,GRC,2011,4246.88916015625
Greece,GRC,2012,3920.57421875
Greece,GRC,2013,3473.480712890625
Greece,GRC,2014,2657.832763671875
Greece,GRC,2015,2881.298095703125
Greece,GRC,2016,3766.11474609375
Greece,GRC,2017,4561.54345703125
Greece,GRC,2018,4486.2958984375
Greece,GRC,2019,4948.19677734375
Greece,GRC,2020,6085.220703125
Greece,GRC,2021,6730.76904296875
High-income countries,,1965,5747.76025390625
High-income countries,,1966,6162.72216796875
High-income countries,,1967,6513.18896484375
High-income countries,,1968,7066.82861328125
High-income countries,,1969,7707.63671875
High-income countries,,1970,8291.1591796875
High-income countries,,1971,8738.5888671875
High-income countries,,1972,9127.638671875
High-income countries,,1973,9294.951171875
High-income countries,,1974,9280.705078125
High-income countries,,1975,8862.0830078125
High-income countries,,1976,9127.9306640625
High-income countries,,1977,9141.6875
High-income countries,,1978,9285.2060546875
High-income countries,,1979,9690.138671875
High-income countries,,1980,9537.8017578125
High-income countries,,1981,9307.548828125
High-income countries,,1982,8830.5048828125
High-income countries,,1983,8571.7763671875
High-income countries,,1984,9227.1767578125
High-income countries,,1985,9248.4541015625
High-income countries,,1986,9034.994140625
High-income countries,,1987,9473.6171875
High-income countries,,1988,9751.193359375
High-income countries,,1989,10192.8544921875
High-income countries,,1990,10328.20703125
High-income countries,,1991,10629.146484375
High-income countries,,1992,10845.509765625
High-income countries,,1993,11187.337890625
High-income countries,,1994,11417.369140625
High-income countries,,1995,11959.9296875
High-income countries,,1996,12478.4345703125
High-income countries,,1997,12555.12890625
High-income countries,,1998,12567.115234375
High-income countries,,1999,12821.8720703125
High-income countries,,2000,13255.615234375
High-income countries,,2001,13128.390625
High-income countries,,2002,13363.7021484375
High-income countries,,2003,13471.7275390625
High-income countries,,2004,13680.595703125
High-income countries,,2005,13751.5615234375
High-income countries,,2006,13688.57421875
High-income countries,,2007,14094.23828125
High-income countries,,2008,14330.640625
High-income countries,,2009,13761.3837890625
High-income countries,,2010,14678.0107421875
High-income countries,,2011,14561.4013671875
High-income countries,,2012,14889.443359375
High-income countries,,2013,15088.60546875
High-income countries,,2014,14792.59765625
High-income countries,,2015,15163.6484375
High-income countries,,2016,15379.060546875
High-income countries,,2017,15480.109375
High-income countries,,2018,16147.3857421875
High-income countries,,2019,16461.298828125
High-income countries,,2020,16032.373046875
High-income countries,,2021,16275.001953125
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,49.95652770996094
Hong Kong,HKG,1996,3115.094482421875
Hong Kong,HKG,1997,4775.71630859375
Hong Kong,HKG,1998,4398.57763671875
Hong Kong,HKG,1999,4771.916015625
Hong Kong,HKG,2000,4259.08984375
Hong Kong,HKG,2001,4260.7138671875
Hong Kong,HKG,2002,4025.43359375
Hong Kong,HKG,2003,2579.686767578125
Hong Kong,HKG,2004,3715.730712890625
Hong Kong,HKG,2005,3710.53515625
Hong Kong,HKG,2006,4051.23583984375
Hong Kong,HKG,2007,3763.77587890625
Hong Kong,HKG,2008,4327.443359375
Hong Kong,HKG,2009,4176.76806640625
Hong Kong,HKG,2010,5159.55419921875
Hong Kong,HKG,2011,4085.489013671875
Hong Kong,HKG,2012,3740.5712890625
Hong Kong,HKG,2013,3503.1806640625
Hong Kong,HKG,2014,3345.69140625
Hong Kong,HKG,2015,4238.29736328125
Hong Kong,HKG,2016,4316.34912109375
Hong Kong,HKG,2017,4264.9931640625
Hong Kong,HKG,2018,4093.137939453125
Hong Kong,HKG,2019,4190.5546875
Hong Kong,HKG,2020,6594.9931640625
Hong Kong,HKG,2021,6388.9775390625
Hungary,HUN,1965,1337.02197265625
Hungary,HUN,1966,1651.2420654296875
Hungary,HUN,1967,2110.973876953125
Hungary,HUN,1968,2646.220458984375
Hungary,HUN,1969,3138.241455078125
Hungary,HUN,1970,3506.912353515625
Hungary,HUN,1971,3640.594970703125
Hungary,HUN,1972,3918.992431640625
Hungary,HUN,1973,4641.46044921875
Hungary,HUN,1974,4927.95703125
Hungary,HUN,1975,5453.06982421875
Hungary,HUN,1976,6516.1298828125
Hungary,HUN,1977,6983.4326171875
Hungary,HUN,1978,7606.7294921875
Hungary,HUN,1979,8003.5634765625
Hungary,HUN,1980,8621.6552734375
Hungary,HUN,1981,8825.30078125
Hungary,HUN,1982,9243.1943359375
Hungary,HUN,1983,9255.212890625
Hungary,HUN,1984,9472.3505859375
Hungary,HUN,1985,9716.4853515625
Hungary,HUN,1986,10352.6171875
Hungary,HUN,1987,10321.8095703125
Hungary,HUN,1988,10248.48828125
Hungary,HUN,1989,10474.1435546875
Hungary,HUN,1990,9989.162109375
Hungary,HUN,1991,9918.8408203125
Hungary,HUN,1992,8723.16796875
Hungary,HUN,1993,9386.744140625
Hungary,HUN,1994,9480.59765625
Hungary,HUN,1995,10310.244140625
Hungary,HUN,1996,11523.0810546875
Hungary,HUN,1997,10953.49609375
Hungary,HUN,1998,11060.568359375
Hungary,HUN,1999,11239.267578125
Hungary,HUN,2000,10988.4990234375
Hungary,HUN,2001,12220.0732421875
Hungary,HUN,2002,12365.8037109375
Hungary,HUN,2003,13630.8115234375
Hungary,HUN,2004,13467.16015625
Hungary,HUN,2005,13945.4013671875
Hungary,HUN,2006,13250.4736328125
Hungary,HUN,2007,12419.71875
Hungary,HUN,2008,12292.2470703125
Hungary,HUN,2009,10686.986328125
Hungary,HUN,2010,11498.921875
Hungary,HUN,2011,11028.5673828125
Hungary,HUN,2012,9873.8984375
Hungary,HUN,2013,9233.486328125
Hungary,HUN,2014,8281.1005859375
Hungary,HUN,2015,8908.501953125
Hungary,HUN,2016,9572.6962890625
Hungary,HUN,2017,10209.990234375
Hungary,HUN,2018,9912.3505859375
Hungary,HUN,2019,10164.5078125
Hungary,HUN,2020,10551.3486328125
Hungary,HUN,2021,11196.181640625
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
Iceland,ISL,2019,0
Iceland,ISL,2020,0
India,IND,1965,4.753374099731445
India,IND,1966,5.225873947143555
India,IND,1967,6.838539123535156
India,IND,1968,7.439505577087402
India,IND,1969,8.737207412719727
India,IND,1970,11.39874267578125
India,IND,1971,11.809467315673828
India,IND,1972,12.658867835998535
India,IND,1973,12.335281372070312
India,IND,1974,13.639837265014648
India,IND,1975,17.061086654663086
India,IND,1976,20.253662109375
India,IND,1977,21.141077041625977
India,IND,1978,23.0783748626709
India,IND,1979,28.050792694091797
India,IND,1980,16.21143913269043
India,IND,1981,27.65193748474121
India,IND,1982,35.41814422607422
India,IND,1983,41.175018310546875
India,IND,1984,46.08640670776367
India,IND,1985,55.1128044128418
India,IND,1986,75.31434631347656
India,IND,1987,84.8829116821289
India,IND,1988,97.3228759765625
India,IND,1989,113.29436492919922
India,IND,1990,132.7496795654297
India,IND,1991,144.8579559326172
India,IND,1992,158.7438507080078
India,IND,1993,158.15206909179688
India,IND,1994,167.6912841796875
India,IND,1995,187.54441833496094
India,IND,1996,200.85931396484375
India,IND,1997,214.3334503173828
India,IND,1998,230.92941284179688
India,IND,1999,232.38938903808594
India,IND,2000,240.0461883544922
India,IND,2001,236.53717041015625
India,IND,2002,242.87933349609375
India,IND,2003,255.7472686767578
India,IND,2004,271.4987487792969
India,IND,2005,299.1054382324219
India,IND,2006,307.8302307128906
India,IND,2007,328.00836181640625
India,IND,2008,333.044677734375
India,IND,2009,403.2768859863281
India,IND,2010,477.7001037597656
India,IND,2011,482.1759033203125
India,IND,2012,440.03759765625
India,IND,2013,382.71148681640625
India,IND,2014,374.3558044433594
India,IND,2015,364.895263671875
India,IND,2016,383.4678649902344
India,IND,2017,400.39434814453125
India,IND,2018,428.7628479003906
India,IND,2019,433.6143798828125
India,IND,2020,438.1866455078125
India,IND,2021,446.15643310546875
Indonesia,IDN,1965,50.61482620239258
Indonesia,IDN,1966,50.244876861572266
Indonesia,IDN,1967,59.73093795776367
Indonesia,IDN,1968,59.06374740600586
Indonesia,IDN,1969,108.34918975830078
Indonesia,IDN,1970,109.55224609375
Indonesia,IDN,1971,107.88880920410156
Indonesia,IDN,1972,103.07905578613281
Indonesia,IDN,1973,65.37857818603516
Indonesia,IDN,1974,89.77281951904297
Indonesia,IDN,1975,180.9716033935547
Indonesia,IDN,1976,178.0476531982422
Indonesia,IDN,1977,369.6875915527344
Indonesia,IDN,1978,417.197265625
Indonesia,IDN,1979,525.7904663085938
Indonesia,IDN,1980,483.9305114746094
Indonesia,IDN,1981,472.0672912597656
Indonesia,IDN,1982,438.2810363769531
Indonesia,IDN,1983,574.9188842773438
Indonesia,IDN,1984,656.669677734375
Indonesia,IDN,1985,760.408203125
Indonesia,IDN,1986,803.5639038085938
Indonesia,IDN,1987,815.1790771484375
Indonesia,IDN,1988,849.2366333007812
Indonesia,IDN,1989,933.50146484375
Indonesia,IDN,1990,946.6240844726562
Indonesia,IDN,1991,1070.9398193359375
Indonesia,IDN,1992,1148.376220703125
Indonesia,IDN,1993,1198.269287109375
Indonesia,IDN,1994,1396.6324462890625
Indonesia,IDN,1995,1450.1510009765625
Indonesia,IDN,1996,1487.260498046875
Indonesia,IDN,1997,1528.9630126953125
Indonesia,IDN,1998,1453.348388671875
Indonesia,IDN,1999,1557.495849609375
Indonesia,IDN,2000,1560.42529296875
Indonesia,IDN,2001,1591.89453125
Indonesia,IDN,2002,1707.0216064453125
Indonesia,IDN,2003,1795.5731201171875
Indonesia,IDN,2004,1621.3394775390625
Indonesia,IDN,2005,1608.2745361328125
Indonesia,IDN,2006,1618.334228515625
Indonesia,IDN,2007,1490.78662109375
Indonesia,IDN,2008,1685.765869140625
Indonesia,IDN,2009,1764.341064453125
Indonesia,IDN,2010,1821.3958740234375
Indonesia,IDN,2011,1743.431884765625
Indonesia,IDN,2012,1729.5596923828125
Indonesia,IDN,2013,1767.4561767578125
Indonesia,IDN,2014,1726.2628173828125
Indonesia,IDN,2015,1770.8404541015625
Indonesia,IDN,2016,1706.3536376953125
Indonesia,IDN,2017,1632.9180908203125
Indonesia,IDN,2018,1663.559326171875
Indonesia,IDN,2019,1625.818603515625
Indonesia,IDN,2020,1371.641845703125
Indonesia,IDN,2021,1341.7447509765625
Iran,IRN,1965,313.0964050292969
Iran,IRN,1966,319.68328857421875
Iran,IRN,1967,326.31719970703125
Iran,IRN,1968,339.3431396484375
Iran,IRN,1969,387.6806640625
Iran,IRN,1970,895.1627197265625
Iran,IRN,1971,1008.9434814453125
Iran,IRN,1972,1124.4427490234375
Iran,IRN,1973,1329.10888671875
Iran,IRN,1974,1313.9259033203125
Iran,IRN,1975,1301.8370361328125
Iran,IRN,1976,1422.769775390625
Iran,IRN,1977,1410.242431640625
Iran,IRN,1978,1056.940185546875
Iran,IRN,1979,1367.470458984375
Iran,IRN,1980,1173.4476318359375
Iran,IRN,1981,1225.88330078125
Iran,IRN,1982,1611.9481201171875
Iran,IRN,1983,1767.614501953125
Iran,IRN,1984,1974.5592041015625
Iran,IRN,1985,2045.8311767578125
Iran,IRN,1986,1889.0428466796875
Iran,IRN,1987,2225.224853515625
Iran,IRN,1988,2330.08544921875
Iran,IRN,1989,2848.6435546875
Iran,IRN,1990,4044.712158203125
Iran,IRN,1991,4599.77197265625
Iran,IRN,1992,5191.91748046875
Iran,IRN,1993,2764.923828125
Iran,IRN,1994,4308.4697265625
Iran,IRN,1995,5186.6240234375
Iran,IRN,1996,6016.443359375
Iran,IRN,1997,6296.27392578125
Iran,IRN,1998,7226.828125
Iran,IRN,1999,8483.3173828125
Iran,IRN,2000,9057.8779296875
Iran,IRN,2001,10012.580078125
Iran,IRN,2002,11625.2578125
Iran,IRN,2003,11784.09765625
Iran,IRN,2004,13524.9140625
Iran,IRN,2005,13911.0732421875
Iran,IRN,2006,14993.1767578125
Iran,IRN,2007,16618.736328125
Iran,IRN,2008,17441.16015625
Iran,IRN,2009,18484.021484375
Iran,IRN,2010,19574.904296875
Iran,IRN,2011,20525.583984375
Iran,IRN,2012,20194.0390625
Iran,IRN,2013,20113.826171875
Iran,IRN,2014,22384.201171875
Iran,IRN,2015,23444.298828125
Iran,IRN,2016,24674.357421875
Iran,IRN,2017,25411.44140625
Iran,IRN,2018,25995.4609375
Iran,IRN,2019,26339.3203125
Iran,IRN,2020,27894.84375
Iran,IRN,2021,28357.328125
Iraq,IRQ,1965,564.8419189453125
Iraq,IRQ,1966,666.557861328125
Iraq,IRQ,1967,513.8924560546875
Iraq,IRQ,1968,497.5332946777344
Iraq,IRQ,1969,755.1964721679688
Iraq,IRQ,1970,747.1280517578125
Iraq,IRQ,1971,856.8278198242188
Iraq,IRQ,1972,837.99853515625
Iraq,IRQ,1973,789.4337158203125
Iraq,IRQ,1974,702.0823974609375
Iraq,IRQ,1975,1052.8834228515625
Iraq,IRQ,1976,1420.8270263671875
Iraq,IRQ,1977,898.005615234375
Iraq,IRQ,1978,901.935302734375
Iraq,IRQ,1979,1254.5716552734375
Iraq,IRQ,1980,891.31982421875
Iraq,IRQ,1981,419.3927307128906
Iraq,IRQ,1982,447.6019592285156
Iraq,IRQ,1983,301.37042236328125
Iraq,IRQ,1984,368.9831237792969
Iraq,IRQ,1985,519.0987548828125
Iraq,IRQ,1986,925.5322875976562
Iraq,IRQ,1987,2191.35400390625
Iraq,IRQ,1988,3202.44287109375
Iraq,IRQ,1989,3605.484375
Iraq,IRQ,1990,2170.60400390625
Iraq,IRQ,1991,924.0078125
Iraq,IRQ,1992,1171.8363037109375
Iraq,IRQ,1993,1278.0208740234375
Iraq,IRQ,1994,1541.2489013671875
Iraq,IRQ,1995,1494.5897216796875
Iraq,IRQ,1996,1481.012939453125
Iraq,IRQ,1997,1351.472412109375
Iraq,IRQ,1998,1267.27783203125
Iraq,IRQ,1999,1324.8802490234375
Iraq,IRQ,2000,1273.5347900390625
Iraq,IRQ,2001,1083.10498046875
Iraq,IRQ,2002,899.2487182617188
Iraq,IRQ,2003,577.9015502929688
Iraq,IRQ,2004,361.0267639160156
Iraq,IRQ,2005,511.6579895019531
Iraq,IRQ,2006,501.85577392578125
Iraq,IRQ,2007,1627.6441650390625
Iraq,IRQ,2008,2274.9541015625
Iraq,IRQ,2009,2365.19970703125
Iraq,IRQ,2010,2399.053466796875
Iraq,IRQ,2011,2051.052001953125
Iraq,IRQ,2012,1988.505126953125
Iraq,IRQ,2013,2133.076416015625
Iraq,IRQ,2014,2188.435791015625
Iraq,IRQ,2015,2052.46875
Iraq,IRQ,2016,2702.924560546875
Iraq,IRQ,2017,3042.878173828125
Iraq,IRQ,2018,3798.875
Iraq,IRQ,2019,4958.64892578125
Iraq,IRQ,2020,4596.16943359375
Iraq,IRQ,2021,4151.20751953125
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,826.5621337890625
Ireland,IRL,1980,2382.960693359375
Ireland,IRL,1981,3543.953369140625
Ireland,IRL,1982,5152.78857421875
Ireland,IRL,1983,5532.46142578125
Ireland,IRL,1984,5829.681640625
Ireland,IRL,1985,5981.73779296875
Ireland,IRL,1986,4212.48388671875
Ireland,IRL,1987,4196.77197265625
Ireland,IRL,1988,5039.712890625
Ireland,IRL,1989,5719.58740234375
Ireland,IRL,1990,6217.6728515625
Ireland,IRL,1991,6357.6953125
Ireland,IRL,1992,6266.63427734375
Ireland,IRL,1993,7085.6875
Ireland,IRL,1994,7164.609375
Ireland,IRL,1995,7572.71923828125
Ireland,IRL,1996,8537.0283203125
Ireland,IRL,1997,8845.7021484375
Ireland,IRL,1998,8855.375
Ireland,IRL,1999,9359.546875
Ireland,IRL,2000,10584.478515625
Ireland,IRL,2001,10869.4892578125
Ireland,IRL,2002,10969.353515625
Ireland,IRL,2003,10691.794921875
Ireland,IRL,2004,10468.955078125
Ireland,IRL,2005,9764.6435546875
Ireland,IRL,2006,10850.3291015625
Ireland,IRL,2007,11523.3740234375
Ireland,IRL,2008,11822.5986328125
Ireland,IRL,2009,11025.6162109375
Ireland,IRL,2010,12004.5380859375
Ireland,IRL,2011,10474.5908203125
Ireland,IRL,2012,10178.244140625
Ireland,IRL,2013,9678.87890625
Ireland,IRL,2014,9354.6748046875
Ireland,IRL,2015,9406.650390625
Ireland,IRL,2016,10478.861328125
Ireland,IRL,2017,10558.771484375
Ireland,IRL,2018,10813.1767578125
Ireland,IRL,2019,10887.6328125
Ireland,IRL,2020,10749.9033203125
Ireland,IRL,2021,10214.7001953125
Israel,ISR,1965,295.70452880859375
Israel,ISR,1966,373.10205078125
Israel,ISR,1967,408.18603515625
Israel,ISR,1968,512.4959106445312
Israel,ISR,1969,514.6471557617188
Israel,ISR,1970,458.0011901855469
Israel,ISR,1971,415.9544372558594
Israel,ISR,1972,397.9497985839844
Israel,ISR,1973,167.0314178466797
Israel,ISR,1974,197.64059448242188
Israel,ISR,1975,175.3319091796875
Israel,ISR,1976,164.423095703125
Israel,ISR,1977,159.37942504882812
Israel,ISR,1978,153.26327514648438
Israel,ISR,1979,106.86013793945312
Israel,ISR,1980,4.98375129699707
Israel,ISR,1981,5.178828239440918
Israel,ISR,1982,113.24000549316406
Israel,ISR,1983,157.7234344482422
Israel,ISR,1984,135.45822143554688
Israel,ISR,1985,125.38490295410156
Israel,ISR,1986,92.50386810302734
Israel,ISR,1987,103.7134017944336
Israel,ISR,1988,93.51458740234375
Israel,ISR,1989,84.02589416503906
Israel,ISR,1990,70.82572937011719
Israel,ISR,1991,57.12986755371094
Israel,ISR,1992,47.17778015136719
Israel,ISR,1993,45.322669982910156
Israel,ISR,1994,40.41325759887695
Israel,ISR,1995,45.62303924560547
Israel,ISR,1996,27.841989517211914
Israel,ISR,1997,32.390594482421875
Israel,ISR,1998,19.88565444946289
Israel,ISR,1999,17.501693725585938
Israel,ISR,2000,15.41273307800293
Israel,ISR,2001,15.836737632751465
Israel,ISR,2002,13.88782787322998
Israel,ISR,2003,12.39417552947998
Israel,ISR,2004,1781.3226318359375
Israel,ISR,2005,2404.9423828125
Israel,ISR,2006,3282.132568359375
Israel,ISR,2007,3831.594970703125
Israel,ISR,2008,5141.52001953125
Israel,ISR,2009,5566.52197265625
Israel,ISR,2010,6959.8955078125
Israel,ISR,2011,6343.18115234375
Israel,ISR,2012,3206.35888671875
Israel,ISR,2013,8578.69140625
Israel,ISR,2014,9228.5146484375
Israel,ISR,2015,10092.8486328125
Israel,ISR,2016,11406.421875
Israel,ISR,2017,12001.4921875
Israel,ISR,2018,12554.931640625
Israel,ISR,2019,12643.9755859375
Israel,ISR,2020,13053.48828125
Israel,ISR,2021,13264.8154296875
Italy,ITA,1965,1427.0689697265625
Italy,ITA,1966,1546.619140625
Italy,ITA,1967,1677.4254150390625
Italy,ITA,1968,1956.5186767578125
Italy,ITA,1969,2133.62158203125
Italy,ITA,1970,2286.142822265625
Italy,ITA,1971,2345.52099609375
Italy,ITA,1972,2671.389892578125
Italy,ITA,1973,2981.243408203125
Italy,ITA,1974,3332.288818359375
Italy,ITA,1975,3818.523193359375
Italy,ITA,1976,4600.83154296875
Italy,ITA,1977,4678.43994140625
Italy,ITA,1978,4591.86328125
Italy,ITA,1979,4701.74609375
Italy,ITA,1980,4652.47119140625
Italy,ITA,1981,4498.65673828125
Italy,ITA,1982,4471.94580078125
Italy,ITA,1983,4588.8505859375
Italy,ITA,1984,5396.73486328125
Italy,ITA,1985,5478.0185546875
Italy,ITA,1986,5787.18408203125
Italy,ITA,1987,6416.76025390625
Italy,ITA,1988,6960.03271484375
Italy,ITA,1989,7527.41064453125
Italy,ITA,1990,7962.73876953125
Italy,ITA,1991,8453.28125
Italy,ITA,1992,8366.994140625
Italy,ITA,1993,8529.64453125
Italy,ITA,1994,8240.064453125
Italy,ITA,1995,9082.8349609375
Italy,ITA,1996,9388.49609375
Italy,ITA,1997,9776.1376953125
Italy,ITA,1998,10555.4453125
Italy,ITA,1999,11490.48828125
Italy,ITA,2000,11973.16796875
Italy,ITA,2001,11967.3662109375
Italy,ITA,2002,11822.294921875
Italy,ITA,2003,12947.748046875
Italy,ITA,2004,13346.6669921875
Italy,ITA,2005,14201.75390625
Italy,ITA,2006,13846.11328125
Italy,ITA,2007,13865.3759765625
Italy,ITA,2008,13721.759765625
Italy,ITA,2009,12573.6875
Italy,ITA,2010,13341.6923828125
Italy,ITA,2011,12454.6435546875
Italy,ITA,2012,11916.7021484375
Italy,ITA,2013,11092.5615234375
Italy,ITA,2014,9761.953125
Italy,ITA,2015,10616.8740234375
Italy,ITA,2016,11134.58984375
Italy,ITA,2017,11797.3349609375
Italy,ITA,2018,11416.326171875
Italy,ITA,2019,11691.248046875
Italy,ITA,2020,11184.76953125
Italy,ITA,2021,12010.20703125
Japan,JPN,1965,185.4957275390625
Japan,JPN,1966,188.15750122070312
Japan,JPN,1967,192.2789306640625
Japan,JPN,1968,206.56260681152344
Japan,JPN,1969,225.37623596191406
Japan,JPN,1970,340.4340515136719
Japan,JPN,1971,359.88720703125
Japan,JPN,1972,354.8640441894531
Japan,JPN,1973,486.8151550292969
Japan,JPN,1974,656.3788452148438
Japan,JPN,1975,776.4520874023438
Japan,JPN,1976,920.439453125
Japan,JPN,1977,1112.840576171875
Japan,JPN,1978,1547.68310546875
Japan,JPN,1979,1820.7718505859375
Japan,JPN,1980,2137.29345703125
Japan,JPN,1981,2125.02734375
Japan,JPN,1982,2160.301025390625
Japan,JPN,1983,2308.96630859375
Japan,JPN,1984,3085.924560546875
Japan,JPN,1985,3286.7265625
Japan,JPN,1986,3327.2470703125
Japan,JPN,1987,3396.735107421875
Japan,JPN,1988,3587.74755859375
Japan,JPN,1989,3712.438232421875
Japan,JPN,1990,4041.2666015625
Japan,JPN,1991,4258.5087890625
Japan,JPN,1992,4413.1708984375
Japan,JPN,1993,4430.4365234375
Japan,JPN,1994,4725.1083984375
Japan,JPN,1995,4797.0048828125
Japan,JPN,1996,5107.00732421875
Japan,JPN,1997,5290.67138671875
Japan,JPN,1998,5440.94384765625
Japan,JPN,1999,5705.18408203125
Japan,JPN,2000,5933.38623046875
Japan,JPN,2001,6086.13720703125
Japan,JPN,2002,5946.06298828125
Japan,JPN,2003,6520.32568359375
Japan,JPN,2004,6287.16259765625
Japan,JPN,2005,6446.697265625
Japan,JPN,2006,6895.22216796875
Japan,JPN,2007,7423.69482421875
Japan,JPN,2008,7709.70458984375
Japan,JPN,2009,7193.6435546875
Japan,JPN,2010,7774.61376953125
Japan,JPN,2011,8717.98828125
Japan,JPN,2012,9594.4287109375
Japan,JPN,2013,9627.6865234375
Japan,JPN,2014,9733.4365234375
Japan,JPN,2015,9275.892578125
Japan,JPN,2016,9111.9658203125
Japan,JPN,2017,9175.21484375
Japan,JPN,2018,9096.396484375
Japan,JPN,2019,8523.01953125
Japan,JPN,2020,8232.955078125
Japan,JPN,2021,8220.6875
Kazakhstan,KAZ,1985,5759.99560546875
Kazakhstan,KAZ,1986,6892.025390625
Kazakhstan,KAZ,1987,7115.88623046875
Kazakhstan,KAZ,1988,7343.638671875
Kazakhstan,KAZ,1989,7528.2744140625
Kazakhstan,KAZ,1990,7996.251953125
Kazakhstan,KAZ,1991,8400.59375
Kazakhstan,KAZ,1992,8676.265625
Kazakhstan,KAZ,1993,8379.775390625
Kazakhstan,KAZ,1994,6149.30224609375
Kazakhstan,KAZ,1995,7144.10302734375
Kazakhstan,KAZ,1996,6053.220703125
Kazakhstan,KAZ,1997,4821.14453125
